,Messages,Time Stamp,Spam
1837,"Its only pained to see ITC coming down without giving any resistance and consistently. So heights of manipulation. Only retail investors are worried and loosing. No traders, option writers, company management, SEBI all have worries. They ma...&nbsp",06-12-2021 15.22,
1838,"keep shorting for targets 210-202-198-185-170-160 we will see in coming days, worst results expected for all FMCG companies. cigarette tax hike will come raw materials price increased, will impact profits. ITC FMCG products even if demand i...&nbsp",06-12-2021 15.20,
1839,This is only buy for investment purpose for 25% return in near term,06-12-2021 15.16,
1840,"brother , we all want to believe you. Lets hope we hear something good and see the price go up. But as of now things are not looking good.",06-12-2021 15.06,
1841,"Everybody is knowing about demerger and its benefits on ITC, accumulation is going on each day. Post official announcement it will run one sided only",06-12-2021 14.54,
1842,"mark my words.. just wait for 4 trading sessions, buy as many calls you wish to buy and then see the magic... ITC will zoom to 280 in next 2 weeks",06-12-2021 14.52,
1843,Telle grm Profit_Junction : Sun TV formed hammer and can act as little bullish as per indicators in 60 mins chart. Buy only above 535 for 600 soon. I share freee intrdy sugggestions in my Tellee grmProfit_Junction,06-12-2021 12.13,
1844,it time to sell at every price u will see lower finally till 202/204,06-12-2021 11.37,
1845,Itc is not for bullish people as its management is bearish and with bears,06-12-2021 11.34,
1846,"the way it is coming down since last one month, it seems that will touch 210 in coming days. However 200 is the long term support level.",06-12-2021 11.31,
1847,BEST STOCK FOR OPTION & FUTURE SELLING. Make money .,06-12-2021 11.25,
1848,"buy above 230 only , that is the top for bears",06-12-2021 11.18,
1849,"ITC Ltd : Intra Day Target : 221 , buy call given today for decent intra day gains. Buy Buy now.",06-12-2021 11.15,
1850,Sell ITC with target of 217 & stop loss at 221.....visit goyaltips....,06-12-2021 11.11,
1851,"What a shame to management and the traders. This is still struggling at 220 after 10 months. Feel shame you guys, ditching a strong company. Compare Yes bank and ITC. Yes bank price movement at least makes dignified one.",06-12-2021 10.47,
1852,this stock has formed a bearish candle that resembles a Hanging Man pattern on the daily charts.,06-12-2021 10.45,
1853,its pathetic stock  to buy.....only traders enjoying day by day here investors are fooled dont buy itc try some other short sell here to make good profits,06-12-2021 7.14,
1854,it will shoot n reach 245 by Tuesday ..shorts will be squeezed,05-12-2021 21.40,
1855,"Great opportunity to buy if stock opens around 220 due to market corrections in the morning. Support around 219 to 220, stock is to cross 230 tomorrow on the back on the expected demerger news this month.",06-12-2021 0.30,
1856,as per Open interest data and PCR ratio suggesting monday market will be in huge height buy huge opening and supported by all global indexes and sgx nifty is green..buy as much as u can..,05-12-2021 22.22,
1857,Nifty will strongly bounce back due to positive global indexes and sgx nifty..buy as much as u can all nifty shares,05-12-2021 22.20,
1858,"ITC bonus in 2005, then in 2010, then in 2016 and now be ready for 2022....only 120 more trading sessions...la la...lala",05-12-2021 16.00,
1859,"Telle grm Profit_Junction : Adani ports is consolidating as per RSI, ichimoku in weekly chart. Buy abv its next resistance 718 for 750 . I share freee intraday caallls in my Tellee grm Profit_Junction",05-12-2021 15.09,
1860,itc ne khud ka rocket bhi launch lr diya na to bhi iski nhi 260 ke aage jaye... 260 to bahut dur he 240 tak jaye... aur mujhe nhi lagta is stock ne upper circuit dekha ho kabhi,04-12-2021 23.18,
1861,very soon it will be available at 201 . Higher RM will impact profitability......,04-12-2021 23.09,
1862,Dont think that It is going below 218 as there is a long support. But Market should support too. If Nifty cracks then ITC will get an excuse to break all support level.,04-12-2021 21.34,
1863,isako delist krdo yar..... bakwaas stock he...ade for sellers only 4 rs upar gaya aur sell kiya to definitely u got profit,03-12-2021 19.37,
1864,"Demerger will help investors like us. But management will face uphill task to finance the demerged companies. It is easy for them to divert the income generated from Tobacco and invest in other sectors like FMCG, Hotel, IT etc. But if demer...&nbsp",03-12-2021 19.20,
1865,That is another testament to the fact that investing without an education,03-12-2021 18.50,
1866,"At times, you will have to step out of your comfort zone to realize significant gains.",03-12-2021 18.50,
1867,How many millionaires do you know who have become wealthy by investing in savings accounts?,03-12-2021 18.50,
1868,"there is big anger frustration among itc traders and investors and its getting bigger...itc has one of best valuations for safety, they are slowly diversifing, but Trump card of demerger of various businesses they run is not yet done in spi...&nbsp",03-12-2021 18.28,
1869,this is another worst stock that I have seen.. dont know when it goes..its purely manipulators share..dont trust company mgmt.they simply watch their share going down..I dont know why this has gone up in last few sessions..purely avoid..mkt...&nbsp,03-12-2021 16.06,
1870,"Go to court and ask SEBI to compensate the investors of Satyam, Kingfisher, Gitanjali gems, DHFL, Reliance communications and many more. Also check the history of Suzlon, Unitech, Yes Bank etc. seems like you are new to the market. Over the...&nbsp",03-12-2021 16.05,
1871,you cant shut our words. Seems like you are selling this stock everyday. You are happy to keep its price down. We want its price to go up. people are stuck at different level. why dont you go to court on our behalf. we will pay you. get an ...&nbsp,03-12-2021 15.37,
1872,jevo share che 4 rupiya chade 4 rupiya tuti jay puri ne kai rite award Aap to bc government pan jevi and ena share pan,03-12-2021 15.33,
1873,Sell ITC only below 219.9 with sl of 223.1. Thanks!,03-12-2021 13.16,
1874,"Bahot hi Paandu stock hai ye, kabhi mat kharidna",03-12-2021 12.48,
1875,kya ab iska price kabhi zindagi me 250 aayega... unnecessary got stuck... such stock should be delisted by SEBI.,03-12-2021 12.39,
1876,ITC will be always in a Coma..when nifty moves down stock moves down and wont up when nifty UP,03-12-2021 11.55,
1877,"whenever in any stock, when it comes down to very low levels. There is always hopes for reversal on daily basis or on periodic basis. But ITC such a counter here there is no hopes. IIC is a scrip always gives negative returns to investors a...&nbsp",03-12-2021 11.41,
1878,Best time for investment in pharma more detls. DONT MISS THIS TIME.. Queen of future,03-12-2021 11.40,
1879,Fundamentally strong stock add at every dips for long term for more... Queen of future,03-12-2021 11.29,
1880,"ITC ltd margins are set to improve in the FY22Q3 results due to hike in prices across product categories detergents , packaged rice , soaps etc.",03-12-2021 11.28,
1881,Never depend on single income. Make investment to create second source for more info.. Queen of future,03-12-2021 11.28,
1882,"ITC Ltd : Intra Day Target : , sell call given today for intra day gains.",03-12-2021 11.27,
1883,"A debt ridden, filled with all uncertainties and where promoter themselves have given up hopes Voda Idea stock is much much better than cash rich, very prospective and one of the very rich companies ITC. Traders are crazy here. All option w...&nbsp",03-12-2021 9.37,
1884,Im expecting that this share will bang to upside in coming days if not this series definitely next series..buy on every drop... expecting to go above 250...,03-12-2021 9.31,
1885,"All broker houses have crossed fingers, as it is expected a decent fall. May end all scripts in red.The cyclic pressure in IT and metals is expected. Fresh entry to be avoided n 50 percent can book profits.",03-12-2021 9.28,
1886,"Good morning friends. After successfully passing you all the tip regarding Brightcom ltd through my id Brightcom_Kingstock , now I present before all of you another of my great super multibagger tip Namely Siti Networks. This stock like Bri...&nbsp",03-12-2021 8.51,
1887,ITC launching hotel in Coorg......Great days ahead for 300 ...,02-12-2021 19.19,
1888,Finally ITC started walking and lets hope brisk walk will be there in next sessions. Dont expect run unless Demerger news come in.,03-12-2021 0.05,
1889,itc....all ce writers will be trapped like a month back when it did hit UC...management will demerge businesss anytime between 5 to 11 Dec..pls dnt try to short..my humble suggestion,02-12-2021 23.31,
1890,"ITC financials are good or better compared to peers. It has achieved ROCE & ROE of about 31% & 24% respectively for past three years which is considered higher when compared to Peers. I reiterate that for Fy 2022, I expect ITC to achieve Rs...&nbsp",02-12-2021 22.54,
1891,"Telle grm AskCharts for trading ideas : ITC formed morning star in daily tf from its support 218. As per all technicals, it has to close above 229 for bullish movement till its next pivot 240, 265. Learn how to read charts in my Telleegrm A...&nbsp",02-12-2021 22.06,
1892,"Wholesale commodity markets, including metal and bullion, will also remain shut. There will be no trading activity in the forex and commodity futures markets either.",17-11-2021 13.03,
1893,Assest Quality is almost like backbone of a bank to survive,17-11-2021 12.19,
1894,strongly going to my moving up 260 is targeted in this week.,17-11-2021 10.52,
1895,ITC safe investment bet lowest PE in FMCG sector go long for 300 target for more info telllleggraammm STOCK GAINERS TRAINING v.gd/GjmAyK,17-11-2021 12.09,
1896,Low deliveries one can wait for 236 and 237 for buying,17-11-2021 12.06,
1897,"Banking sector involvement has been increased significantly affected customers across industries,,,more company updates only in our Channel..",17-11-2021 12.04,
1898,Looking weak from here with low delivery volume high chances of short sell possible here,17-11-2021 11.57,
1899,*Market Buzz--- ITC to demerge ITC Infotech and plans for its IPO soon* ITC Infotech is a wholly owned subsidiary of ITC Ltd ITC Infotech has posted 4X growth in net profit in last two years ITC Infotech is suddenly on everyones radar *ITC ...&nbsp,17-11-2021 11.55,
1900,"Banking sector involvement has been increased significantly affected customers across industries,,,more company updates only in our Channel..",17-11-2021 11.37,
1901,Looking weak from here with low delivery volume high chances of short sell possible here,17-11-2021 11.19,
